C_SU_SETID,Q
C_SU_FORMS
C_SU_ID,%.20g,%.20g,%.20g,%.20g,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f
Q,1762,1556,68,15,1675.00,700.00,340243.37,5539598.94,176.20,1800.00,2633.59,3413.25,3688.06,3904.71,4124.46,4387.52,4648.09,4906.52,5013.02,5059.62
Q,1763,1579,69,15,1700.00,700.00,340255.86,5539577.29,176.30,1800.00,2638.15,3420.95,3688.52,3902.00,4123.09,4388.85,4652.22,4913.52,5018.76,5061.87
Q,1764,1602,70,15,1725.00,700.00,340268.35,5539555.64,176.40,1800.00,2642.73,3428.71,3688.99,3899.29,4121.72,4390.19,4656.37,4920.56,5024.51,5064.13
Q,1765,1625,71,15,1750.00,700.00,340280.84,5539533.98,176.50,1800.00,2647.33,3436.52,3689.46,3896.59,4120.36,4391.53,4660.52,4927.62,5030.28,5066.38
Q,1766,1648,72,15,1775.00,700.00,340293.34,5539512.33,176.60,1800.00,2651.96,3444.39,3689.93,3893.89,4119.00,4392.87,4664.69,4934.72,5036.07,5068.64
Q,1767,1671,73,15,1800.00,700.00,340305.83,5539490.67,176.70,1800.00,2656.61,3452.31,3690.39,3891.20,4117.64,4394.21,4668.87,4941.85,5041.88,5070.90
Q,1768,1694,74,15,1825.00,700.00,340318.32,5539469.02,176.80,1800.00,2661.29,3460.28,3690.86,3888.51,4116.28,4395.56,4673.05,4949.01,5047.71,5073.17
Q,1769,1717,75,15,1850.00,700.00,340330.82,5539447.36,176.90,1800.00,2665.99,3468.31,3691.33,3885.83,4114.92,4396.90,4677.25,4956.19,5053.56,5075.43
Q,1770,1740,76,15,1875.00,700.00,340343.31,5539425.71,177.00,1800.00,2670.72,3476.39,3691.80,3883.16,4113.56,4398.24,4681.46,4963.42,5059.43,5077.70
Q,1771,1763,77,15,1900.00,700.00,340355.80,5539404.05,177.10,1800.00,2675.47,3484.54,3692.27,3880.49,4112.21,4399.59,4685.69,4970.67,5065.33,5079.98
Q,1772,1786,78,15,1925.00,700.00,340368.30,5539382.40,177.20,1800.00,2680.25,3492.74,3692.73,3877.82,4110.85,4400.94,4689.92,4977.95,5071.24,5082.25
Q,1773,1809,79,15,1950.00,700.00,340380.79,5539360.74,177.30,1800.00,2685.05,3500.99,3693.20,3875.17,4109.50,4402.29,4694.16,4985.27,5077.17,5084.53
Q,1774,1832,80,15,1975.00,700.00,340393.28,5539339.09,177.40,1800.00,2689.88,3509.31,3693.67,3872.51,4108.15,4403.64,4698.42,4992.62,5083.13,5086.82
Q,1775,1855,81,15,2000.00,700.00,340405.77,5539317.43,177.50,1800.00,2694.74,3517.69,3694.14,3869.87,4106.80,4404.99,4702.69,5000.00,5089.10,5089.10
Q,1776,1878,82,15,2025.00,700.00,340418.27,5539295.78,177.60,1805.30,2702.75,3528.24,3705.63,3882.30,4120.05,4418.93,4717.31,5015.30,5100.63,5100.63
Q,1777,1901,83,15,2050.00,700.00,340430.76,5539274.13,177.70,1810.66,2710.84,3538.89,3717.23,3894.86,4133.44,4433.00,4732.07,5030.75,5112.24,5112.24
Q,1778,1924,84,15,2075.00,700.00,340443.25,5539252.47,177.80,1816.05,2719.01,3549.63,3728.93,3907.54,4146.95,4447.20,4746.96,5046.34,5123.92,5123.92
Q,1779,1947,85,15,2100.00,700.00,340455.75,5539230.82,177.90,1821.50,2727.25,3560.48,3740.75,3920.35,4160.60,4461.55,4762.00,5062.07,5135.69,5135.69
Q,1780,1970,86,15,2125.00,700.00,340468.24,5539209.16,178.00,1827.00,2735.56,3571.42,3752.68,3933.28,4174.39,4476.03,4777.18,5077.96,5147.54,5147.54
Q,1781,1993,87,15,2150.00,700.00,340480.73,5539187.51,178.10,1832.55,2743.95,3582.47,3764.72,3946.34,4188.31,4490.65,4792.51,5093.99,5159.47,5159.47
Q,1782,2016,88,15,2175.00,700.00,340493.23,5539165.85,178.20,1838.14,2752.41,3593.62,3776.88,3959.53,4202.38,4505.42,4807.99,5110.18,5171.48,5171.48
Q,1783,2039,89,15,2200.00,700.00,340505.72,5539144.20,178.30,1843.79,2760.96,3604.87,3789.16,3972.85,4216.58,4520.34,4823.62,5126.52,5183.58,5183.58
Q,1784,2062,90,15,2225.00,700.00,340518.21,5539122.54,178.40,1849.49,2769.58,3616.23,3801.57,3986.31,4230.94,4535.40,4839.40,5143.02,5195.76,5195.76
Q,1785,2085,91,15,2250.00,700.00,340530.71,5539100.89,178.50,1855.25,2778.29,3627.70,3814.09,3999.91,4245.44,4550.62,4855.34,5159.68,5208.03,5208.03
Q,1786,2108,92,15,2275.00,700.00,340543.20,5539079.23,178.60,1861.06,2787.08,3639.27,3826.74,4013.65,4260.09,4565.99,4871.43,5176.50,5220.39,5220.39
Q,1787,2131,93,15,2300.00,700.00,340555.69,5539057.58,178.70,1866.92,2795.96,3650.96,3839.51,4027.53,4274.89,4581.52,4887.69,5193.49,5232.83,5232.83
Q,1788,2154,94,15,2325.00,700.00,340568.18,5539035.92,178.80,1872.84,2804.91,3662.76,3852.41,4041.56,4289.85,4597.21,4904.11,5210.65,5245.37,5245.37
Q,1789,2177,95,15,2350.00,700.00,340580.68,5539014.27,178.90,1878.82,2813.96,3674.68,3865.45,4055.73,4304.96,4613.06,4920.70,5227.98,5257.99,5257.99
Q,1790,2200,96,15,2375.00,700.00,340593.17,5538992.61,179.00,1884.85,2823.09,3686.72,3878.62,4070.05,4320.24,4629.07,4937.45,5245.48,5270.71,5270.71
Q,1791,2223,97,15,2400.00,700.00,340605.66,5538970.96,179.10,1890.95,2832.32,3698.87,3891.92,4084.53,4335.68,4645.26,4954.38,5263.16,5283.52,5283.52
Q,1792,2246,98,15,2425.00,700.00,340618.16,5538949.31,179.20,1897.10,2841.63,3711.14,3905.36,4099.16,4351.28,4661.61,4971.49,5281.02,5296.42,5296.42
Q,1793,2269,99,15,2450.00,700.00,340630.65,5538927.65,179.30,1903.31,2851.04,3723.54,3918.94,4113.95,4367.06,4678.14,4988.77,5299.06,5309.42,5309.42
Q,1794,2292,100,15,2475.00,700.00,340643.14,5538906.00,179.40,1909.58,2860.54,3736.06,3932.66,4128.90,4383.01,4694.84,5006.23,5317.29,5322.51,5322.51
Q,1795,2315,101,15,2500.00,700.00,340655.64,5538884.34,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1796,2338,102,15,2525.00,700.00,340668.13,5538862.69,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1797,2361,103,15,2550.00,700.00,340680.62,5538841.03,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1798,2384,104,15,2575.00,700.00,340693.12,5538819.38,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1799,2407,105,15,2600.00,700.00,340705.61,5538797.72,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1800,2430,106,15,2625.00,700.00,340718.10,5538776.07,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1801,2453,107,15,2650.00,700.00,340730.59,5538754.41,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1802,2476,108,15,2675.00,700.00,340743.09,5538732.76,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1803,2499,109,15,2700.00,700.00,340755.58,5538711.10,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1804,2522,110,15,2725.00,700.00,340768.07,5538689.45,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1805,2545,111,15,2750.00,700.00,340780.57,5538667.80,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1806,2568,112,15,2775.00,700.00,340793.06,5538646.14,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1807,2591,113,15,2800.00,700.00,340805.55,5538624.49,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1808,2614,114,15,2825.00,700.00,340818.05,5538602.83,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1809,2637,115,15,2850.00,700.00,340830.54,5538581.18,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1810,2660,116,15,2875.00,700.00,340843.03,5538559.52,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1811,2683,117,15,2900.00,700.00,340855.53,5538537.87,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1812,2706,118,15,2925.00,700.00,340868.02,5538516.21,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1813,2729,119,15,2950.00,700.00,340880.51,5538494.56,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1814,2752,120,15,2975.00,700.00,340893.00,5538472.90,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1815,2775,121,15,3000.00,700.00,340905.50,5538451.25,179.50,1915.92,2870.13,3748.71,3946.53,4144.02,4399.14,4711.73,5023.88,5335.71,5335.71,5335.71
Q,1816,16,1,16,0.00,750.00,339449.64,5541074.79,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1817,39,2,16,25.00,750.00,339462.13,5541053.14,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1818,62,3,16,50.00,750.00,339474.63,5541031.48,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1819,85,4,16,75.00,750.00,339487.12,5541009.83,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1820,108,5,16,100.00,750.00,339499.61,5540988.17,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1821,131,6,16,125.00,750.00,339512.10,5540966.52,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1822,154,7,16,150.00,750.00,339524.60,5540944.86,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1823,177,8,16,175.00,750.00,339537.09,5540923.21,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1824,200,9,16,200.00,750.00,339549.58,5540901.55,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1825,223,10,16,225.00,750.00,339562.08,5540879.90,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1826,246,11,16,250.00,750.00,339574.57,5540858.25,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1827,269,12,16,275.00,750.00,339587.06,5540836.59,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1828,292,13,16,300.00,750.00,339599.56,5540814.94,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1829,315,14,16,325.00,750.00,339612.05,5540793.28,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1830,338,15,16,350.00,750.00,339624.54,5540771.63,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1831,361,16,16,375.00,750.00,339637.04,5540749.97,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1832,384,17,16,400.00,750.00,339649.53,5540728.32,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1833,407,18,16,425.00,750.00,339662.02,5540706.66,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1834,430,19,16,450.00,750.00,339674.51,5540685.01,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1835,453,20,16,475.00,750.00,339687.01,5540663.35,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1836,476,21,16,500.00,750.00,339699.50,5540641.70,183.60,1683.20,2092.55,2503.35,2976.41,3804.48,4498.41,4924.70,5217.54,5509.57,5639.34,5639.34
Q,1837,499,22,16,525.00,750.00,339711.99,5540620.04,183.70,1688.51,2109.54,2529.34,3002.48,3812.29,4479.46,4891.17,5177.76,5463.33,5592.75,5601.36
Q,1838,522,23,16,550.00,750.00,339724.49,5540598.39,183.80,1693.87,2126.94,2556.15,3029.24,3820.14,4460.74,4858.33,5138.87,5418.24,5547.31,5564.15
Q,1839,545,24,16,575.00,750.00,339736.98,5540576.74,183.90,1699.28,2144.78,2583.84,3056.74,3828.05,4442.26,4826.14,5100.85,5374.24,5502.95,5527.67
Q,1840,568,25,16,600.00,750.00,339749.47,5540555.08,184.00,1704.74,2163.08,2612.45,3085.00,3836.00,4424.00,4794.57,5063.66,5331.30,5459.64,5491.89
Q,1841,591,26,16,625.00,750.00,339761.97,5540533.43,184.10,1710.26,2181.86,2642.03,3114.06,3844.01,4405.97,4763.62,5027.27,5289.38,5417.34,5456.80
Q,1842,614,27,16,650.00,750.00,339774.46,5540511.77,184.20,1715.83,2201.13,2672.63,3143.96,3852.06,4388.16,4733.27,4991.66,5248.42,5376.00,5422.38
Q,1843,637,28,16,675.00,750.00,339786.95,5540490.12,184.30,1721.45,2220.92,2704.33,3174.73,3860.17,4370.56,4703.48,4956.79,5208.40,5335.60,5388.59
Q,1844,660,29,16,700.00,750.00,339799.44,5540468.46,184.40,1727.13,2241.26,2737.18,3206.42,3868.32,4353.17,4674.25,4922.64,5169.29,5296.09,5355.44
Q,1845,683,30,16,725.00,750.00,339811.94,5540446.81,184.50,1732.87,2262.16,2771.26,3239.09,3876.53,4335.99,4645.56,4889.19,5131.04,5257.45,5322.88
Q,1846,706,31,16,750.00,750.00,339824.43,5540425.15,184.60,1738.67,2283.66,2806.64,3272.77,3884.79,4319.00,4617.39,4856.41,5093.63,5219.65,5290.91
Q,1847,729,32,16,775.00,750.00,339836.92,5540403.50,184.70,1744.52,2305.79,2843.42,3307.53,3893.10,4302.22,4589.73,4824.28,5057.03,5182.64,5259.52
Q,1848,752,33,16,800.00,750.00,339849.42,5540381.84,184.80,1750.43,2328.57,2881.67,3343.41,3901.47,4285.63,4562.56,4792.79,5021.20,5146.42,5228.67
Q,1849,775,34,16,825.00,750.00,339861.91,5540360.19,184.90,1756.40,2352.04,2921.52,3380.49,3909.89,4269.23,4535.86,4761.90,4986.12,5110.94,5198.36
Q,1850,798,35,16,850.00,750.00,339874.40,5540338.53,185.00,1762.44,2376.24,2963.07,3418.84,3918.37,4253.02,4509.63,4731.60,4951.77,5076.18,5168.57
Q,1851,821,36,16,875.00,750.00,339886.90,5540316.88,185.10,1768.54,2401.19,3006.44,3458.51,3926.90,4236.99,4483.85,4701.87,4918.12,5042.13,5139.29
Q,1852,844,37,16,900.00,750.00,339899.39,5540295.22,185.20,1774.70,2426.95,3051.77,3499.61,3935.49,4221.14,4458.50,4672.69,4885.15,5008.75,5110.50
Q,1853,867,38,16,925.00,750.00,339911.88,5540273.57,185.30,1780.92,2453.56,3099.21,3542.20,3944.13,4205.47,4433.58,4644.05,4852.83,4976.03,5082.19
Q,1854,890,39,16,950.00,750.00,339924.38,5540251.92,185.40,1787.21,2481.06,3148.94,3586.38,3952.83,4189.97,4409.08,4615.93,4821.15,4943.94,5054.35
Q,1855,913,40,16,975.00,750.00,339936.87,5540230.26,185.50,1793.57,2509.51,3201.15,3632.27,3961.59,4174.64,4384.97,4588.32,4790.07,4912.46,5026.95
Q,1856,936,41,16,1000.00,750.00,339949.36,5540208.61,185.60,1800.00,2538.96,3256.04,3679.96,3970.41,4159.48,4361.26,4561.20,4759.59,4881.57,5000.00
Q,1857,959,42,16,1025.00,750.00,339961.85,5540186.95,185.70,1800.00,2542.53,3261.87,3680.10,3967.35,4157.68,4362.05,4564.45,4765.19,4887.47,5003.26
Q,1858,982,43,16,1050.00,750.00,339974.35,5540165.30,185.80,1800.00,2546.12,3267.73,3680.24,3964.29,4155.88,4362.84,4567.70,4770.80,4893.39,5006.52
Q,1859,1005,44,16,1075.00,750.00,339986.84,5540143.64,185.90,1800.00,2549.72,3273.62,3680.37,3961.25,4154.08,4363.64,4570.97,4776.43,4899.32,5009.79
Q,1860,1028,45,16,1100.00,750.00,339999.33,5540121.99,186.00,1800.00,2553.34,3279.55,3680.51,3958.21,4152.28,4364.43,4574.24,4782.09,4905.28,5013.07
Q,1861,1051,46,16,1125.00,750.00,340011.83,5540100.33,186.10,1800.00,2556.97,3285.50,3680.65,3955.17,4150.49,4365.23,4577.52,4787.76,4911.27,5016.35
Q,1862,1074,47,16,1150.00,750.00,340024.32,5540078.68,186.20,1800.00,2560.62,3291.49,3680.79,3952.15,4148.69,4366.02,4580.81,4793.45,4917.27,5019.64
Q,1863,1097,48,16,1175.00,750.00,340036.81,5540057.02,186.30,1800.00,2564.28,3297.52,3680.93,3949.13,4146.90,4366.82,4584.10,4799.17,4923.30,5022.94
Q,1864,1120,49,16,1200.00,750.00,340049.31,5540035.37,186.40,1800.00,2567.96,3303.57,3681.07,3946.11,4145.12,4367.62,4587.40,4804.90,4929.34,5026.24
Q,1865,1143,50,16,1225.00,750.00,340061.80,5540013.71,186.50,1800.00,2571.65,3309.66,3681.21,3943.11,4143.33,4368.41,4590.71,4810.66,4935.41,5029.55
Q,1866,1166,51,16,1250.00,750.00,340074.29,5539992.06,186.60,1800.00,2575.36,3315.78,3681.35,3940.11,4141.55,4369.21,4594.02,4816.43,4941.51,5032.86
Q,1867,1189,52,16,1275.00,750.00,340086.79,5539970.41,186.70,1800.00,2579.09,3321.94,3681.49,3937.12,4139.77,4370.01,4597.34,4822.23,4947.62,5036.18
Q,1868,1212,53,16,1300.00,750.00,340099.28,5539948.75,186.80,1800.00,2582.83,3328.13,3681.63,3934.13,4137.99,4370.81,4600.67,4828.05,4953.76,5039.51
Q,1869,1235,54,16,1325.00,750.00,340111.77,5539927.10,186.90,1800.00,2586.59,3334.36,3681.77,3931.15,4136.21,4371.61,4604.01,4833.88,4959.92,5042.85
Q,1870,1258,55,16,1350.00,750.00,340124.26,5539905.44,187.00,1800.00,2590.37,3340.62,3681.91,3928.18,4134.44,4372.40,4607.35,4839.74,4966.10,5046.19
Q,1871,1281,56,16,1375.00,750.00,340136.76,5539883.79,187.10,1800.00,2594.16,3346.92,3682.05,3925.22,4132.67,4373.20,4610.70,4845.63,4972.31,5049.54
Q,1872,1304,57,16,1400.00,750.00,340149.25,5539862.13,187.20,1800.00,2597.97,3353.25,3682.18,3922.26,4130.90,4374.00,4614.06,4851.53,4978.54,5052.89
Q,1873,1327,58,16,1425.00,750.00,340161.74,5539840.48,187.30,1800.00,2601.79,3359.62,3682.32,3919.31,4129.13,4374.80,4617.43,4857.45,4984.80,5056.26
Q,1874,1350,59,16,1450.00,750.00,340174.24,5539818.82,187.40,1800.00,2605.64,3366.03,3682.46,3916.36,4127.37,4375.61,4620.80,4863.40,4991.07,5059.62
Q,1875,1373,60,16,1475.00,750.00,340186.73,5539797.17,187.50,1800.00,2609.50,3372.47,3682.60,3913.42,4125.61,4376.41,4624.18,4869.37,4997.38,5063.00
Q,1876,1396,61,16,1500.00,750.00,340199.22,5539775.51,187.60,1800.00,2613.37,3378.95,3682.74,3910.49,4123.85,4377.21,4627.57,4875.36,5003.70,5066.38
Q,1877,1419,62,16,1525.00,750.00,340211.72,5539753.86,187.70,1800.00,2617.27,3385.46,3682.88,3907.57,4122.09,4378.01,4630.96,4881.37,5010.05,5069.77
Q,1878,1442,63,16,1550.00,750.00,340224.21,5539732.20,187.80,1800.00,2621.18,3392.02,3683.02,3904.65,4120.33,4378.81,4634.36,4887.40,5016.42,5073.17
Q,1879,1465,64,16,1575.00,750.00,340236.70,5539710.55,187.90,1800.00,2625.11,3398.61,3683.16,3901.73,4118.58,4379.62,4637.77,4893.46,5022.82,5076.57
Q,1880,1488,65,16,1600.00,750.00,340249.20,5539688.89,188.00,1800.00,2629.06,3405.24,3683.30,3898.83,4116.83,4380.42,4641.19,4899.54,5029.25,5079.98
Q,1881,1511,66,16,1625.00,750.00,340261.69,5539667.24,188.10,1800.00,2633.02,3411.91,3683.44,3895.93,4115.08,4381.22,4644.62,4905.64,5035.69,5083.39
Q,1882,1534,67,16,1650.00,750.00,340274.18,5539645.59,188.20,1800.00,2637.01,3418.62,3683.58,3893.04,4113.34,4382.03,4648.05,4911.77,5042.17,5086.82
Q,1883,1557,68,16,1675.00,750.00,340286.67,5539623.93,188.30,1800.00,2641.01,3425.37,3683.72,3890.15,4111.59,4382.83,4651.49,4917.91,5048.66,5090.25
Q,1884,1580,69,16,1700.00,750.00,340299.17,5539602.28,188.40,1800.00,2645.03,3432.16,3683.86,3887.27,4109.85,4383.64,4654.94,4924.09,5055.18,5093.68
Q,1885,1603,70,16,1725.00,750.00,340311.66,5539580.62,188.50,1800.00,2649.06,3438.99,3684.00,3884.40,4108.11,4384.44,4658.39,4930.28,5061.73,5097.13
Q,1886,1626,71,16,1750.00,750.00,340324.15,5539558.97,188.60,1800.00,2653.12,3445.86,3684.14,3881.53,4106.37,4385.25,4661.86,4936.50,5068.31,5100.58
Q,1887,1649,72,16,1775.00,750.00,340336.65,5539537.31,188.70,1800.00,2657.20,3452.78,3684.28,3878.67,4104.64,4386.06,4665.33,4942.74,5074.90,5104.04
Q,1888,1672,73,16,1800.00,750.00,340349.14,5539515.66,188.80,1800.00,2661.29,3459.73,3684.42,3875.82,4102.90,4386.86,4668.81,4949.01,5081.53,5107.50
Q,1889,1695,74,16,1825.00,750.00,340361.63,5539494.00,188.90,1800.00,2665.40,3466.73,3684.56,3872.97,4101.17,4387.67,4672.29,4955.29,5088.18,5110.97
Q,1890,1718,75,16,1850.00,750.00,340374.13,5539472.35,189.00,1800.00,2669.53,3473.76,3684.70,3870.13,4099.44,4388.48,4675.79,4961.61,5094.86,5114.45
Q,1891,1741,76,16,1875.00,750.00,340386.62,5539450.69,189.10,1800.00,2673.69,3480.85,3684.84,3867.29,4097.72,4389.29,4679.29,4967.94,5101.56,5117.94
Q,1892,1764,77,16,1900.00,750.00,340399.11,5539429.04,189.20,1800.00,2677.86,3487.97,3684.98,3864.46,4095.99,4390.10,4682.80,4974.31,5108.29,5121.43
Q,1893,1787,78,16,1925.00,750.00,340411.60,5539407.38,189.30,1800.00,2682.05,3495.14,3685.12,3861.64,4094.27,4390.91,4686.32,4980.69,5115.05,5124.93
Q,1894,1810,79,16,1950.00,750.00,340424.10,5539385.73,189.40,1800.00,2686.26,3502.36,3685.25,3858.82,4092.55,4391.72,4689.85,4987.10,5121.83,5128.44
Q,1895,1833,80,16,1975.00,750.00,340436.59,5539364.08,189.50,1800.00,2690.49,3509.61,3685.39,3856.01,4090.83,4392.53,4693.38,4993.54,5128.64,5131.96
Q,1896,1856,81,16,2000.00,750.00,340449.08,5539342.42,189.60,1800.00,2694.74,3516.92,3685.53,3853.20,4089.11,4393.34,4696.92,5000.00,5135.48,5135.48
Q,1897,1879,82,16,2025.00,750.00,340461.58,5539320.77,189.70,1807.97,2706.79,3532.77,3702.69,3871.66,4108.79,4414.13,4718.82,5023.01,5153.28,5153.28
Q,1898,1902,83,16,2050.00,750.00,340474.07,5539299.11,189.80,1816.05,2719.01,3548.84,3720.08,3890.39,4128.75,4435.21,4741.03,5046.34,5171.27,5171.27
Q,1899,1925,84,16,2075.00,750.00,340486.56,5539277.46,189.90,1824.24,2731.39,3565.13,3737.72,3909.39,4149.01,4456.61,4763.56,5070.00,5189.44,5189.44
Q,1900,1948,85,16,2100.00,750.00,340499.06,5539255.80,190.00,1832.55,2743.95,3581.65,3755.61,3928.67,4169.56,4478.31,4786.41,5093.99,5207.81,5207.81
Q,1901,1971,86,16,2125.00,750.00,340511.55,5539234.15,190.10,1840.96,2756.68,3598.40,3773.77,3948.24,4190.43,4500.34,4809.59,5118.33,5226.38,5226.38
Q,1902,1994,87,16,2150.00,750.00,340524.04,5539212.49,190.20,1849.49,2769.58,3615.39,3792.19,3968.11,4211.61,4522.69,4833.12,5143.02,5245.14,5245.14
Q,1903,2017,88,16,2175.00,750.00,340536.54,5539190.84,190.30,1858.15,2782.68,3632.62,3810.88,3988.28,4233.12,4545.38,4856.99,5168.07,5264.11,5264.11
Q,1904,2040,89,16,2200.00,750.00,340549.03,5539169.18,190.40,1866.92,2795.96,3650.10,3829.85,4008.76,4254.96,4568.42,4881.22,5193.49,5283.29,5283.29
Q,1905,2063,90,16,2225.00,750.00,340561.52,5539147.53,190.50,1875.82,2809.43,3667.83,3849.11,4029.56,4277.14,4591.80,4905.81,5219.29,5302.68,5302.68
Q,1906,2086,91,16,2250.00,750.00,340574.01,5539125.87,190.60,1884.85,2823.09,3685.83,3868.66,4050.68,4299.67,4615.56,4930.78,5245.48,5322.28,5322.28
Q,1907,2109,92,16,2275.00,750.00,340586.51,5539104.22,190.70,1894.01,2836.96,3704.09,3888.51,4072.14,4322.56,4639.68,4956.14,5272.06,5342.10,5342.10
Q,1908,2132,93,16,2300.00,750.00,340599.00,5539082.56,190.80,1903.31,2851.04,3722.63,3908.67,4093.95,4345.82,4664.19,4981.89,5299.06,5362.15,5362.15
Q,1909,2155,94,16,2325.00,750.00,340611.49,5539060.91,190.90,1912.74,2865.32,3741.45,3929.15,4116.11,4369.46,4689.09,5008.04,5326.47,5382.42,5382.42
Q,1910,2178,95,16,2350.00,750.00,340623.99,5539039.26,191.00,1922.32,2879.83,3760.55,3949.95,4138.63,4393.49,4714.39,5034.62,5354.32,5402.92,5402.92
Q,1911,2201,96,16,2375.00,750.00,340636.48,5539017.60,191.10,1932.04,2894.55,3779.95,3971.09,4161.53,4417.92,4740.10,5061.62,5382.60,5423.66,5423.66
Q,1912,2224,97,16,2400.00,750.00,340648.97,5538995.95,191.20,1941.91,2909.51,3799.66,3992.56,4184.81,4442.76,4766.25,5089.06,5411.34,5444.64,5444.64
